WARNING: --max-time is deprecated, use --time instead
sysbench 1.0.11 (using system LuaJIT 2.1.0-beta3)

Running the test with following options:
Number of threads: 400
Report intermediate results every 3 second(s)
Initializing random number generator from current time

Forcing shutdown in 1801 seconds

Initializing worker threads...

Threads started!

[ 3s ] thds: 400 tps: 56.23 qps: 728.31 (r/w/o: 0.00/482.77/245.54) lat (ms,95%): 1533.66 err/s: 0.00 reconn/s: 0.00
[ 6s ] thds: 400 tps: 129.07 qps: 758.43 (r/w/o: 0.00/500.29/258.15) lat (ms,95%): 5607.61 err/s: 0.00 reconn/s: 0.00
[ 9s ] thds: 400 tps: 67.66 qps: 393.28 (r/w/o: 0.00/257.96/135.31) lat (ms,95%): 8333.38 err/s: 0.00 reconn/s: 0.00
[ 12s ] thds: 400 tps: 41.33 qps: 253.99 (r/w/o: 0.00/171.32/82.66) lat (ms,95%): 10343.39 err/s: 0.00 reconn/s: 0.00
[ 15s ] thds: 400 tps: 10.00 qps: 74.67 (r/w/o: 0.00/54.67/20.00) lat (ms,95%): 13797.01 err/s: 0.00 reconn/s: 0.00
[ 18s ] thds: 400 tps: 21.00 qps: 131.68 (r/w/o: 0.00/89.67/42.00) lat (ms,95%): 12609.11 err/s: 0.00 reconn/s: 0.00
[ 21s ] thds: 400 tps: 38.33 qps: 226.31 (r/w/o: 0.00/149.65/76.66) lat (ms,95%): 15934.78 err/s: 0.00 reconn/s: 0.00
[ 24s ] thds: 400 tps: 36.36 qps: 212.16 (r/w/o: 0.00/139.44/72.72) lat (ms,95%): 17435.99 err/s: 0.00 reconn/s: 0.00
[ 27s ] thds: 400 tps: 63.29 qps: 364.74 (r/w/o: 0.00/238.16/126.58) lat (ms,95%): 19425.29 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 400 tps: 1.33 qps: 9.01 (r/w/o: 0.00/6.34/2.67) lat (ms,95%): 21255.35 err/s: 0.00 reconn/s: 0.00
[ 33s ] thds: 400 tps: 40.30 qps: 251.77 (r/w/o: 0.00/171.18/80.59) lat (ms,95%): 24548.75 err/s: 0.00 reconn/s: 0.00
[ 36s ] thds: 400 tps: 40.33 qps: 251.33 (r/w/o: 0.00/170.67/80.67) lat (ms,95%): 25448.93 err/s: 0.00 reconn/s: 0.00
[ 39s ] thds: 400 tps: 141.71 qps: 824.27 (r/w/o: 0.00/540.84/283.43) lat (ms,95%): 18403.78 err/s: 0.00 reconn/s: 0.00
[ 42s ] thds: 400 tps: 18.66 qps: 115.98 (r/w/o: 0.00/78.65/37.33) lat (ms,95%): 14047.70 err/s: 0.00 reconn/s: 0.00
[ 45s ] thds: 400 tps: 10.00 qps: 79.33 (r/w/o: 0.00/59.33/20.00) lat (ms,95%): 18738.17 err/s: 0.00 reconn/s: 0.00
[ 48s ] thds: 400 tps: 34.33 qps: 225.67 (r/w/o: 0.00/157.00/68.67) lat (ms,95%): 14827.42 err/s: 0.00 reconn/s: 0.00
[ 51s ] thds: 400 tps: 72.33 qps: 402.64 (r/w/o: 0.00/257.98/144.66) lat (ms,95%): 14562.82 err/s: 0.00 reconn/s: 0.00
[ 54s ] thds: 400 tps: 43.01 qps: 258.39 (r/w/o: 0.00/172.37/86.02) lat (ms,95%): 16519.10 err/s: 0.00 reconn/s: 0.00
[ 57s ] thds: 400 tps: 66.00 qps: 398.98 (r/w/o: 0.00/266.99/131.99) lat (ms,95%): 19078.64 err/s: 0.00 reconn/s: 0.00
[ 60s ] thds: 400 tps: 38.66 qps: 228.64 (r/w/o: 0.00/151.32/77.33) lat (ms,95%): 17435.99 err/s: 0.00 reconn/s: 0.00
[ 63s ] thds: 400 tps: 89.07 qps: 562.08 (r/w/o: 0.00/383.95/178.13) lat (ms,95%): 14302.94 err/s: 0.00 reconn/s: 0.00
[ 66s ] thds: 400 tps: 52.96 qps: 251.17 (r/w/o: 0.00/145.24/105.93) lat (ms,95%): 14302.94 err/s: 0.00 reconn/s: 0.00
[ 69s ] thds: 400 tps: 68.67 qps: 429.99 (r/w/o: 0.00/292.66/137.33) lat (ms,95%): 11732.86 err/s: 0.00 reconn/s: 0.00
[ 72s ] thds: 400 tps: 3.33 qps: 33.33 (r/w/o: 0.00/26.67/6.67) lat (ms,95%): 6960.17 err/s: 0.00 reconn/s: 0.00
[ 75s ] thds: 400 tps: 34.34 qps: 232.06 (r/w/o: 0.00/163.38/68.69) lat (ms,95%): 15650.42 err/s: 0.00 reconn/s: 0.00
[ 78s ] thds: 400 tps: 153.95 qps: 862.70 (r/w/o: 0.00/554.81/307.89) lat (ms,95%): 14302.94 err/s: 0.00 reconn/s: 0.00
